# Field minima and maxima
# Time         	field          	min            	location(min)  	processor      	max            	location(max)  	processor      
3.1133333      	k              	7.46264750e-04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1	6.31280161e-01	(3.04383760e+00 2.75000003e-01 2.74999868e-01)	2
3.1133333      	epsilon        	1.02177162e-03	(3.19483359e+00 -4.75000004e-01 2.49999861e-02)	2	2.84407445e+00	(3.09416980e+00 3.25000000e-01 2.74999878e-01)	2
3.1166667      	p              	-1.03205214e+01	(3.14450185e+00 3.25000000e-01 2.74999886e-01)	2	2.56527793e+03	(6.57840512e-01 -6.25009150e-03 0.00000000e+00)	1
3.1166667      	p_rgh          	-7.87504219e+00	(3.09416941e+00 -3.25000004e-01 2.24999898e-01)	2	2.63345678e+03	(6.57838500e-01 -6.25010828e-03 1.31228871e-01)	1
3.1166667      	U              	(-3.37885205e-01 -4.35393162e-02 1.73240432e-02)	(1.25066086e-01 4.75020376e-01 7.49944704e-02)	0	(2.02318394e+00 7.61808463e-01 1.09390230e+00)	(3.19483374e+00 -4.25000004e-01 1.74999923e-01)	2
3.1166667      	alpha.water    	-7.52323009e-08	(3.19483385e+00 3.25000000e-01 2.24999903e-01)	2	1.00009257e+00	(6.57993513e-01 6.25007166e-03 1.06235991e-01)	1
3.1166667      	k              	7.43050742e-04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1	6.38196526e-01	(3.09416980e+00 3.25000000e-01 2.74999878e-01)	2
3.1166667      	epsilon        	1.02104125e-03	(3.19483359e+00 -4.75000004e-01 2.49999861e-02)	2	2.99027422e+00	(3.14450162e+00 2.75000000e-01 2.24999909e-01)	2
3.12           	p              	-1.05701350e+01	(3.14450185e+00 3.25000000e-01 2.74999886e-01)	2	2.56150253e+03	(6.57840512e-01 -6.25009150e-03 0.00000000e+00)	1
3.12           	p_rgh          	-8.31497117e+00	(3.09416941e+00 -3.25000004e-01 2.24999898e-01)	2	2.62930270e+03	(6.57838500e-01 -6.25010828e-03 1.31228871e-01)	1
3.12           	U              	(-3.36873364e-01 -4.33250471e-02 1.79966799e-02)	(1.25066086e-01 4.75020376e-01 7.49944704e-02)	0	(2.00207358e+00 1.76116078e+00 2.86580962e+00)	(3.19483377e+00 -3.25000000e-01 1.74999929e-01)	2
3.12           	alpha.water    	-1.80035439e-08	(3.19483384e+00 -3.75000004e-01 2.24999908e-01)	2	1.00009254e+00	(6.57993513e-01 6.25007166e-03 1.06235991e-01)	1
3.12           	k              	7.39897967e-04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1	6.52897160e-01	(3.09416980e+00 3.25000000e-01 2.74999878e-01)	2
3.12           	epsilon        	1.02041281e-03	(3.19483359e+00 -4.75000004e-01 2.49999861e-02)	2	3.16500882e+00	(3.14450181e+00 3.75000004e-01 2.74999890e-01)	2
3.1233333      	p              	-1.09695400e+01	(3.14450185e+00 3.25000000e-01 2.74999886e-01)	2	2.55742192e+03	(6.57840512e-01 -6.25009150e-03 0.00000000e+00)	1
3.1233333      	p_rgh          	-8.27169159e+00	(3.14450185e+00 3.25000000e-01 2.74999886e-01)	2	2.62492394e+03	(6.57838500e-01 -6.25010828e-03 1.31228871e-01)	1
3.1233333      	U              	(-3.35868477e-01 -4.31073286e-02 1.86740943e-02)	(1.25066086e-01 4.75020376e-01 7.49944704e-02)	0	(3.30301779e-01 3.32067618e-01 1.11290679e-01)	(4.25562671e-01 3.25566708e-01 2.50046175e-02)	0
3.1233333      	alpha.water    	-3.40630061e-08	(3.19483385e+00 3.25000000e-01 2.24999903e-01)	2	1.00009229e+00	(6.57993513e-01 6.25007166e-03 1.06235991e-01)	1
3.1233333      	k              	7.36807300e-04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1	6.69006853e-01	(3.09416984e+00 2.75000004e-01 2.74999883e-01)	2
3.1233333      	epsilon        	1.01987534e-03	(3.19483359e+00 -4.75000004e-01 2.49999861e-02)	2	3.43220728e+00	(3.14450185e+00 3.25000000e-01 2.74999886e-01)	2
3.1266667      	p              	-1.12082234e+01	(3.14450185e+00 -3.25000000e-01 2.74999886e-01)	2	2.55365811e+03	(6.57840512e-01 -6.25009150e-03 0.00000000e+00)	1
3.1266667      	p_rgh          	-8.51038874e+00	(3.14450185e+00 -3.25000000e-01 2.74999886e-01)	2	2.62074952e+03	(6.57838500e-01 -6.25010828e-03 1.31228871e-01)	1
3.1266667      	U              	(-3.34871030e-01 -4.28871450e-02 1.93554274e-02)	(1.25066086e-01 4.75020376e-01 7.49944704e-02)	0	(1.96719551e+00 1.35638201e+00 2.15473858e+00)	(3.19483377e+00 -3.25000000e-01 1.74999929e-01)	2
3.1266667      	alpha.water    	-5.12127476e-08	(3.19483399e+00 4.25000004e-01 3.24999883e-01)	2	1.00009232e+00	(6.57993513e-01 6.25007166e-03 1.06235991e-01)	1
3.1266667      	k              	7.33777609e-04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1	6.96162676e-01	(3.14450185e+00 3.25000000e-01 2.74999886e-01)	2
3.1266667      	epsilon        	1.01941568e-03	(3.19483359e+00 -4.75000004e-01 2.49999861e-02)	2	3.79356692e+00	(3.14450185e+00 3.25000000e-01 2.74999886e-01)	2
3.13           	p              	-1.15189886e+01	(3.14450188e+00 2.75000000e-01 2.74999886e-01)	2	2.54957867e+03	(6.57840512e-01 -6.25009150e-03 0.00000000e+00)	1
3.13           	p_rgh          	-8.82052782e+00	(3.14450188e+00 2.75000000e-01 2.74999886e-01)	2	2.61635681e+03	(6.57838500e-01 -6.25010828e-03 1.31228871e-01)	1
3.13           	U              	(-3.33882413e-01 -4.26639723e-02 2.00404425e-02)	(1.25066086e-01 4.75020376e-01 7.49944704e-02)	0	(1.93791902e+00 1.13801716e+00 1.87778785e+00)	(3.19483377e+00 -3.25000000e-01 1.74999929e-01)	2
3.13           	alpha.water    	-1.23039470e-07	(3.19483399e+00 -4.25000004e-01 3.24999883e-01)	2	1.00009210e+00	(6.57993513e-01 6.25007166e-03 1.06235991e-01)	1
3.13           	k              	7.30808862e-04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1	7.45871146e-01	(3.14450185e+00 3.25000000e-01 2.74999886e-01)	2
3.13           	epsilon        	1.01901497e-03	(3.19483359e+00 -4.75000004e-01 2.49999861e-02)	2	4.15295129e+00	(3.14450185e+00 3.25000000e-01 2.74999886e-01)	2
3.1333333      	p              	-1.18594802e+01	(3.14450188e+00 2.75000000e-01 2.74999886e-01)	2	2.54574862e+03	(6.57840512e-01 -6.25009150e-03 0.00000000e+00)	1
3.1333333      	p_rgh          	-9.16133089e+00	(3.14450188e+00 2.75000000e-01 2.74999886e-01)	2	2.61214523e+03	(6.57838500e-01 -6.25010828e-03 1.31228871e-01)	1
3.1333333      	U              	(-3.32906139e-01 -4.24376187e-02 2.07339967e-02)	(1.25066086e-01 4.75020376e-01 7.49944704e-02)	0	(1.92607156e+00 1.22494666e+00 2.48457602e+00)	(3.19483377e+00 -2.75000000e-01 1.74999929e-01)	2
3.1333333      	alpha.water    	-1.72155831e-07	(3.19483399e+00 -4.25000004e-01 3.24999883e-01)	2	1.00009203e+00	(6.57993513e-01 6.25007166e-03 1.06235991e-01)	1
3.1333333      	k              	7.27900325e-04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1	7.87933277e-01	(3.14450185e+00 3.25000000e-01 2.74999886e-01)	2
3.1333333      	epsilon        	1.01866285e-03	(3.19483359e+00 -4.75000004e-01 2.49999861e-02)	2	4.46679834e+00	(3.14450185e+00 3.25000000e-01 2.74999886e-01)	2
3.1366667      	p              	-1.18512256e+01	(3.14450188e+00 2.75000000e-01 2.74999886e-01)	2	2.54170616e+03	(6.57840512e-01 -6.25009150e-03 0.00000000e+00)	1
3.1366667      	p_rgh          	-9.15326708e+00	(3.14450188e+00 2.75000000e-01 2.74999886e-01)	2	2.60776412e+03	(6.57838500e-01 -6.25010828e-03 1.31228871e-01)	1
3.1366667      	U              	(-3.31938466e-01 -4.22094348e-02 2.14298356e-02)	(1.25066086e-01 4.75020376e-01 7.49944704e-02)	0	(1.87890313e+00 1.29852801e+00 3.51846539e+00)	(3.19483379e+00 -2.25000004e-01 1.74999925e-01)	2
3.1366667      	alpha.water    	-3.04477122e-07	(3.19483399e+00 -4.25000004e-01 3.24999883e-01)	2	1.00009173e+00	(6.57993513e-01 6.25007166e-03 1.06235991e-01)	1
3.1366667      	k              	7.25053605e-04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1	7.96296084e-01	(3.14450188e+00 2.75000000e-01 2.74999886e-01)	2
3.1366667      	epsilon        	1.01834705e-03	(3.19483359e+00 -4.75000004e-01 2.49999861e-02)	2	4.45710036e+00	(3.14450188e+00 2.75000000e-01 2.74999886e-01)	2
3.14           	p              	-1.19282346e+01	(3.14450188e+00 -2.75000000e-01 2.74999886e-01)	2	2.53796799e+03	(6.57840512e-01 -6.25009150e-03 0.00000000e+00)	1
3.14           	p_rgh          	-9.23027117e+00	(3.14450188e+00 -2.75000000e-01 2.74999886e-01)	2	2.60357918e+03	(6.57838500e-01 -6.25010828e-03 1.31228871e-01)	1
3.14           	U              	(-3.30979517e-01 -4.19804544e-02 2.21291194e-02)	(1.25066086e-01 4.75020376e-01 7.49944704e-02)	0	(1.83385386e+00 1.18750426e+00 3.37106123e+00)	(3.19483379e+00 -2.25000004e-01 1.74999925e-01)	2
3.14           	alpha.water    	-3.78974016e-07	(3.19483399e+00 -4.25000004e-01 3.24999883e-01)	2	1.00009154e+00	(6.57993513e-01 6.25007166e-03 1.06235991e-01)	1
3.14           	k              	7.22268102e-04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1	8.60004293e-01	(3.14450188e+00 2.75000000e-01 2.74999886e-01)	2
3.14           	epsilon        	1.01805381e-03	(3.19483359e+00 -4.75000004e-01 2.49999861e-02)	2	4.94279158e+00	(3.14450188e+00 2.75000000e-01 2.74999886e-01)	2
3.1433333      	p              	-1.28732706e+01	(3.14450193e+00 2.50000005e-02 2.74999894e-01)	2	2.53380144e+03	(6.57840512e-01 -6.25009150e-03 0.00000000e+00)	1
3.1433333      	p_rgh          	-8.95852597e+00	(3.14450191e+00 2.25000004e-01 2.74999890e-01)	2	2.59916169e+03	(6.57838500e-01 -6.25010828e-03 1.31228871e-01)	1
3.1433333      	U              	(-2.92880290e-01 -8.11705621e-02 -8.29391444e-02)	(1.25075802e-01 4.75019622e-01 1.24990519e-01)	0	(1.81824908e+00 1.06742746e+00 3.11234906e+00)	(3.19483379e+00 -2.25000004e-01 1.74999925e-01)	2
3.1433333      	alpha.water    	-3.60503757e-07	(3.19483399e+00 4.25000004e-01 3.24999883e-01)	2	1.00009090e+00	(6.57993513e-01 6.25007166e-03 1.06235991e-01)	1
3.1433333      	k              	7.19544413e-04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1	8.99916058e-01	(3.14450188e+00 2.75000000e-01 2.74999886e-01)	2
3.1433333      	epsilon        	1.01777069e-03	(3.19483359e+00 -4.75000004e-01 2.49999861e-02)	2	5.25543825e+00	(3.14450188e+00 2.75000000e-01 2.74999886e-01)	2
3.1466667      	p              	-1.33993864e+01	(3.14450193e+00 2.50000005e-02 2.74999894e-01)	2	2.52985905e+03	(6.57840512e-01 -6.25009150e-03 0.00000000e+00)	1
3.1466667      	p_rgh          	-9.03546682e+00	(3.14450220e+00 2.50000005e-02 3.24999873e-01)	2	2.59486341e+03	(6.57838500e-01 -6.25010828e-03 1.31228871e-01)	1
3.1466667      	U              	(-2.92330140e-01 -8.09761412e-02 -8.21482443e-02)	(1.25075802e-01 4.75019622e-01 1.24990519e-01)	0	(1.78344160e+00 9.50349950e-01 2.68004120e+00)	(3.19483379e+00 -2.25000004e-01 1.74999925e-01)	2
3.1466667      	alpha.water    	-5.95132995e-07	(3.19483399e+00 4.25000004e-01 3.24999883e-01)	2	1.00009026e+00	(6.57993513e-01 6.25007166e-03 1.06235991e-01)	1
3.1466667      	k              	7.16882498e-04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1	9.12516160e-01	(3.14450188e+00 -2.75000000e-01 2.74999886e-01)	2
3.1466667      	epsilon        	1.01748610e-03	(3.19483359e+00 -4.75000004e-01 2.49999861e-02)	2	5.43625436e+00	(3.14450188e+00 -2.75000000e-01 2.74999886e-01)	2
3.15           	p              	-1.33888814e+01	(3.14450193e+00 2.50000005e-02 2.74999894e-01)	2	2.52587117e+03	(6.57840512e-01 -6.25009150e-03 0.00000000e+00)	1
3.15           	p_rgh          	-9.47605546e+00	(3.14450220e+00 2.50000005e-02 3.24999873e-01)	2	2.59054356e+03	(6.57838500e-01 -6.25010828e-03 1.31228871e-01)	1
3.15           	U              	(-2.91786089e-01 -8.07839394e-02 -8.13739645e-02)	(1.25075802e-01 4.75019622e-01 1.24990519e-01)	0	(2.14507125e+00 8.24295204e-01 4.05110495e+00)	(3.19483381e+00 -7.50000046e-02 1.74999925e-01)	2
3.15           	alpha.water    	-7.96240384e-07	(3.19483399e+00 4.25000004e-01 3.24999883e-01)	2	1.00008959e+00	(6.57993513e-01 6.25007166e-03 1.06235991e-01)	1
3.15           	k              	7.14282507e-04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1	9.94329823e-01	(3.14450191e+00 2.25000004e-01 2.74999890e-01)	2
3.15           	epsilon        	1.01718969e-03	(3.19483359e+00 -4.75000004e-01 2.49999861e-02)	2	6.04196861e+00	(3.14450191e+00 2.25000004e-01 2.74999890e-01)	2
3.1533333      	p              	-1.29812478e+01	(3.14450212e+00 2.75000000e-01 3.24999873e-01)	2	2.52188867e+03	(6.57840512e-01 -6.25009150e-03 0.00000000e+00)	1
3.1533333      	p_rgh          	-9.79266475e+00	(3.14450212e+00 2.75000000e-01 3.24999873e-01)	2	2.58624658e+03	(6.57838500e-01 -6.25010828e-03 1.31228871e-01)	1
3.1533333      	U              	(-2.91246210e-01 -8.05952880e-02 -8.06217635e-02)	(1.25075802e-01 4.75019622e-01 1.24990519e-01)	0	(2.04781372e+00 8.19936195e-01 4.16122216e+00)	(3.19483381e+00 -7.50000046e-02 1.74999925e-01)	2
3.1533333      	alpha.water    	-5.30443523e-07	(3.19483399e+00 -4.25000004e-01 3.24999883e-01)	2	1.00008891e+00	(6.57993513e-01 6.25007166e-03 1.06235991e-01)	1
3.1533333      	k              	7.11744025e-04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1	1.02126163e+00	(3.14450191e+00 2.25000004e-01 2.74999890e-01)	2
3.1533333      	epsilon        	1.01687175e-03	(3.19483359e+00 -4.75000004e-01 2.49999861e-02)	2	6.28337827e+00	(3.14450191e+00 2.25000004e-01 2.74999890e-01)	2
3.1566667      	p              	-1.32208012e+01	(3.14450220e+00 -2.50000005e-02 3.24999873e-01)	2	2.51805914e+03	(6.57840512e-01 -6.25009150e-03 0.00000000e+00)	1
3.1566667      	p_rgh          	-1.00213387e+01	(3.14450220e+00 -2.50000005e-02 3.24999873e-01)	2	2.58195832e+03	(6.57838500e-01 -6.25010828e-03 1.31228871e-01)	1
3.1566667      	U              	(-3.22505016e-01 -8.17010682e-02 -7.69449017e-02)	(1.75139656e-01 4.75025137e-01 1.24991237e-01)	0	(1.93903007e+00 7.43300292e-01 4.25904705e+00)	(3.19483381e+00 -7.50000046e-02 1.74999925e-01)	2
3.1566667      	alpha.water    	-6.10451346e-07	(3.19483396e+00 4.75000004e-01 3.24999883e-01)	2	1.00008809e+00	(6.57993513e-01 6.25007166e-03 1.06235991e-01)	1
3.1566667      	k              	7.09267280e-04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1	1.06912892e+00	(3.14450191e+00 -2.25000004e-01 2.74999890e-01)	2
3.1566667      	epsilon        	1.01652284e-03	(3.19483359e+00 -4.75000004e-01 2.49999861e-02)	2	6.82245345e+00	(3.14450191e+00 -2.25000004e-01 2.74999890e-01)	2
3.16           	p              	-1.41631801e+01	(3.22000000e+00 -2.50000005e-02 3.24999895e-01)	2	2.51392216e+03	(6.57840512e-01 -6.25009150e-03 0.00000000e+00)	1
3.16           	p_rgh          	-1.03443257e+01	(3.14450191e+00 -2.25000004e-01 2.74999890e-01)	2	2.57759856e+03	(6.57838500e-01 -6.25010828e-03 1.31228871e-01)	1
3.16           	U              	(-3.21744974e-01 -8.13593233e-02 -7.62367097e-02)	(1.75139656e-01 4.75025137e-01 1.24991237e-01)	0	(1.82957590e+00 6.55058684e-01 4.35709501e+00)	(3.19483381e+00 -7.50000046e-02 1.74999925e-01)	2
3.16           	alpha.water    	-7.04098041e-07	(3.19483396e+00 4.75000004e-01 3.24999883e-01)	2	1.00008706e+00	(6.57993513e-01 6.25007166e-03 1.06235991e-01)	1
3.16           	k              	7.06852439e-04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1	1.07042885e+00	(3.14450191e+00 -2.25000004e-01 2.74999890e-01)	2
3.16           	epsilon        	1.01613434e-03	(3.19483359e+00 -4.75000004e-01 2.49999861e-02)	2	6.86128361e+00	(3.14450191e+00 -2.25000004e-01 2.74999890e-01)	2
3.1633333      	p              	-1.54060047e+01	(3.22000000e+00 -2.50000005e-02 3.24999895e-01)	2	2.50976347e+03	(6.57840512e-01 -6.25009150e-03 0.00000000e+00)	1
3.1633333      	p_rgh          	-1.03304164e+01	(3.14450191e+00 -2.25000004e-01 2.74999890e-01)	2	2.57318811e+03	(6.57838500e-01 -6.25010828e-03 1.31228871e-01)	1
3.1633333      	U              	(-3.20985549e-01 -8.10187198e-02 -7.55469711e-02)	(1.75139656e-01 4.75025137e-01 1.24991237e-01)	0	(1.88044212e+00 4.26415008e-01 3.54353291e-01)	(3.09416980e+00 -3.25000000e-01 2.74999878e-01)	2
3.1633333      	alpha.water    	-6.70751759e-07	(3.19483396e+00 4.75000004e-01 3.24999883e-01)	2	1.00008602e+00	(6.57993513e-01 6.25007166e-03 1.06235991e-01)	1
3.1633333      	k              	7.04500203e-04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1	1.06274692e+00	(3.14450217e+00 1.75000000e-01 3.24999873e-01)	2
3.1633333      	epsilon        	1.01569769e-03	(3.19483359e+00 -4.75000004e-01 2.49999861e-02)	2	7.18018104e+00	(3.14450217e+00 1.75000000e-01 3.24999873e-01)	2
3.1666667      	p              	-1.61245527e+01	(3.22000000e+00 -2.50000005e-02 3.24999895e-01)	2	2.50591381e+03	(6.57840512e-01 -6.25009150e-03 0.00000000e+00)	1
3.1666667      	p_rgh          	-1.00534842e+01	(3.14450191e+00 -2.25000004e-01 2.74999890e-01)	2	2.56892354e+03	(6.57838500e-01 -6.25010828e-03 1.31228871e-01)	1
3.1666667      	U              	(-3.20229360e-01 -8.06790831e-02 -7.48751766e-02)	(1.75139656e-01 4.75025137e-01 1.24991237e-01)	0	(1.52939378e+00 6.93190437e-01 2.57548170e+00)	(3.19483385e+00 -2.75000000e-01 2.24999903e-01)	2
3.1666667      	alpha.water    	-4.78056977e-07	(3.19483396e+00 4.75000004e-01 3.24999883e-01)	2	1.00008609e+00	(8.30586845e-01 3.12507292e-02 1.44421689e-01)	1
3.1666667      	k              	7.02210534e-04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1	1.14519264e+00	(3.14450217e+00 1.75000000e-01 3.24999873e-01)	2
3.1666667      	epsilon        	1.01508552e-03	(3.19483359e+00 4.75000004e-01 2.49999861e-02)	2	7.98668877e+00	(3.14450217e+00 1.75000000e-01 3.24999873e-01)	2
3.17           	p              	-1.56111960e+01	(3.22000000e+00 -2.50000005e-02 3.24999895e-01)	2	2.50189707e+03	(6.57840512e-01 -6.25009150e-03 0.00000000e+00)	1
3.17           	p_rgh          	-9.49116887e+00	(3.14450215e+00 -2.25000000e-01 3.24999873e-01)	2	2.56461023e+03	(6.57838500e-01 -6.25010828e-03 1.31228871e-01)	1
3.17           	U              	(-3.19484930e-01 -8.03416570e-02 -7.42255763e-02)	(1.75139656e-01 4.75025137e-01 1.24991237e-01)	0	(1.52650909e+00 7.83958343e-01 1.64150213e+00)	(3.19483379e+00 -2.25000004e-01 1.74999925e-01)	2
3.17           	alpha.water    	-2.83129202e-07	(3.19483396e+00 4.75000004e-01 3.24999883e-01)	2	1.00008629e+00	(8.30586845e-01 3.12507292e-02 1.44421689e-01)	1
3.17           	k              	6.99988038e-04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1	1.21205727e+00	(3.14450217e+00 1.75000000e-01 3.24999873e-01)	2
3.17           	epsilon        	1.01426256e-03	(3.19483359e+00 4.75000004e-01 2.49999861e-02)	2	8.66825189e+00	(3.14450217e+00 1.75000000e-01 3.24999873e-01)	2
3.1733333      	p              	-1.39422562e+01	(3.22000000e+00 -2.50000005e-02 3.24999895e-01)	2	2.70587474e+03	(3.19483365e+00 2.50000005e-02 0.00000000e+00)	2
3.1733333      	p_rgh          	-9.00837340e+00	(3.14450215e+00 -2.25000000e-01 3.24999873e-01)	2	2.70587474e+03	(3.19483368e+00 2.50000005e-02 2.49999822e-02)	2
3.1733333      	U              	(-2.88112581e-01 -7.94870987e-02 -7.64516494e-02)	(1.25075802e-01 4.75019622e-01 1.24990519e-01)	0	(1.47652373e+00 7.60645730e-01 1.55757459e+00)	(3.19483379e+00 -2.25000004e-01 1.74999925e-01)	2
3.1733333      	alpha.water    	-1.88287272e-07	(3.19483396e+00 -4.75000004e-01 3.24999883e-01)	2	1.00008644e+00	(8.30586845e-01 3.12507292e-02 1.44421689e-01)	1
3.1733333      	k              	6.97834939e-04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1	1.26076272e+00	(3.14450217e+00 1.75000000e-01 3.24999873e-01)	2
3.1733333      	epsilon        	1.01333794e-03	(3.19483359e+00 4.75000004e-01 2.49999861e-02)	2	9.18353388e+00	(3.14450217e+00 1.75000000e-01 3.24999873e-01)	2
3.1766667      	p              	-1.21026440e+01	(3.14450240e+00 2.25000000e-01 3.74999863e-01)	2	2.82056401e+03	(3.19483365e+00 2.50000005e-02 0.00000000e+00)	2
3.1766667      	p_rgh          	-8.45990466e+00	(3.14450217e+00 1.75000000e-01 3.24999873e-01)	2	2.82604694e+03	(3.19483370e+00 2.50000005e-02 7.49999718e-02)	2
3.1766667      	U              	(-2.87620559e-01 -7.92987611e-02 -7.58079428e-02)	(1.25075802e-01 4.75019622e-01 1.24990519e-01)	0	(1.42412647e+00 7.28804361e-01 1.48182674e+00)	(3.19483379e+00 -2.25000004e-01 1.74999925e-01)	2
3.1766667      	alpha.water    	-2.19517420e-07	(3.14450173e+00 4.75000000e-01 2.74999886e-01)	2	1.00008657e+00	(8.30586845e-01 3.12507292e-02 1.44421689e-01)	1
3.1766667      	k              	6.95750696e-04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1	1.29576582e+00	(3.14450217e+00 1.75000000e-01 3.24999873e-01)	2
3.1766667      	epsilon        	1.01230723e-03	(3.19483359e+00 4.75000004e-01 2.49999861e-02)	2	9.55671981e+00	(3.14450217e+00 1.75000000e-01 3.24999873e-01)	2
3.18           	p              	-1.20150081e+01	(3.14450240e+00 2.25000000e-01 3.74999863e-01)	2	2.88402637e+03	(3.19483365e+00 -2.50000005e-02 0.00000000e+00)	2
3.18           	p_rgh          	-8.30417263e+00	(3.14450240e+00 2.25000000e-01 3.74999863e-01)	2	2.92049461e+03	(3.19483370e+00 2.50000005e-02 7.49999718e-02)	2
3.18           	U              	(-2.87124840e-01 -7.91107344e-02 -7.51786033e-02)	(1.25075802e-01 4.75019622e-01 1.24990519e-01)	0	(1.42133821e+00 6.10924382e-01 2.19945139e+00)	(3.19483385e+00 -2.75000000e-01 2.24999903e-01)	2
3.18           	alpha.water    	-3.66030683e-07	(3.14450173e+00 4.75000000e-01 2.74999886e-01)	2	1.00008717e+00	(8.30586845e-01 3.12507292e-02 1.44421689e-01)	1
3.18           	k              	6.93735787e-04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1	1.31823757e+00	(3.14450217e+00 1.75000000e-01 3.24999873e-01)	2
3.18           	epsilon        	1.01209003e-03	(3.19483359e+00 4.75000004e-01 2.49999861e-02)	2	9.81002130e+00	(3.14450217e+00 1.75000000e-01 3.24999873e-01)	2
3.1833333      	p              	-1.18085506e+01	(3.14450242e+00 -1.75000000e-01 3.74999863e-01)	2	2.92549862e+03	(3.19483365e+00 -2.50000005e-02 0.00000000e+00)	2
3.1833333      	p_rgh          	-8.07059067e+00	(3.14450242e+00 -1.75000000e-01 3.74999863e-01)	2	2.98923467e+03	(3.19483370e+00 -2.50000005e-02 7.49999717e-02)	2
3.1833333      	U              	(-2.86635063e-01 -7.89233728e-02 -7.45662743e-02)	(1.25075802e-01 4.75019622e-01 1.24990519e-01)	0	(3.38512477e-01 3.24204849e-01 1.00275134e-01)	(4.25562671e-01 3.25566708e-01 2.50046175e-02)	0
3.1833333      	alpha.water    	-6.29848102e-07	(3.14450173e+00 4.75000000e-01 2.74999886e-01)	2	1.00008762e+00	(8.30586845e-01 3.12507292e-02 1.44421689e-01)	1
3.1833333      	k              	6.91790469e-04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1	1.32664889e+00	(3.14450217e+00 1.75000000e-01 3.24999873e-01)	2
3.1833333      	epsilon        	1.01156243e-03	(3.19483359e+00 -4.75000004e-01 2.49999861e-02)	2	9.92474385e+00	(3.14450217e+00 1.75000000e-01 3.24999873e-01)	2
3.1866667      	p              	-1.15034161e+01	(3.14450240e+00 -2.25000000e-01 3.74999863e-01)	2	2.94791512e+03	(3.19483365e+00 -2.50000005e-02 0.00000000e+00)	2
3.1866667      	p_rgh          	-7.78722222e+00	(3.14450240e+00 -2.25000000e-01 3.74999863e-01)	2	3.03169552e+03	(3.19483370e+00 -2.50000005e-02 7.49999717e-02)	2
3.1866667      	U              	(-2.86152296e-01 -7.87353947e-02 -7.39673063e-02)	(1.25075802e-01 4.75019622e-01 1.24990519e-01)	0	(3.38830632e-01 3.23672044e-01 9.98505229e-02)	(4.25562671e-01 3.25566708e-01 2.50046175e-02)	0
3.1866667      	alpha.water    	-1.04311148e-06	(3.14450173e+00 4.75000000e-01 2.74999886e-01)	2	1.00008806e+00	(8.30586845e-01 3.12507292e-02 1.44421689e-01)	1
3.1866667      	k              	6.89915942e-04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1	1.32460708e+00	(3.14450217e+00 1.75000000e-01 3.24999873e-01)	2
3.1866667      	epsilon        	1.01054840e-03	(3.19483359e+00 -4.75000004e-01 2.49999861e-02)	2	9.93248884e+00	(3.14450217e+00 1.75000000e-01 3.24999873e-01)	2
3.19           	p              	-1.13731177e+01	(3.14450270e+00 2.25000000e-01 4.24999858e-01)	2	2.95858609e+03	(3.19483365e+00 -2.50000005e-02 0.00000000e+00)	2
3.19           	p_rgh          	-7.53989408e+00	(3.14450242e+00 1.75000000e-01 3.74999863e-01)	2	3.05861724e+03	(3.19483370e+00 -2.50000005e-02 7.49999717e-02)	2
3.19           	U              	(-2.85675064e-01 -7.85471155e-02 -7.33823787e-02)	(1.25075802e-01 4.75019622e-01 1.24990519e-01)	0	(1.52651709e+00 4.26157218e-01 1.00070345e+00)	(3.09417022e+00 -3.25000000e-01 3.24999863e-01)	2
3.19           	alpha.water    	-1.84319868e-06	(3.14450173e+00 4.75000000e-01 2.74999886e-01)	2	1.00008663e+00	(8.30586845e-01 3.12507292e-02 1.44421689e-01)	1
3.19           	k              	6.88111425e-04	(8.30111599e-01 -6.25003749e-03 6.22882366e-03)	1	1.27391346e+00	(3.14450217e+00 1.75000000e-01 3.24999873e-01)	2
3.19           	epsilon        	1.00961943e-03	(3.19483359e+00 -4.75000004e-01 2.49999861e-02)	2	9.40462566e+00	(3.14450217e+00 1.75000000e-01 3.24999873e-01)	2
