# Region       : all 
# Cells        : 31280
# Volume       : 3.20955384e+00
# Time         	volIntegrate(alpha.water)
2.08           	6.64559404e-01
2.0825         	6.64559396e-01
2.085          	6.64559389e-01
2.0875         	6.64559381e-01
2.09           	6.64559374e-01
2.0925         	6.64559367e-01
2.095          	6.64559360e-01
2.0975         	6.64559354e-01
2.1            	6.64559347e-01
2.1025         	6.64559341e-01
2.105          	6.64559335e-01
2.1075         	6.64559329e-01
2.11           	6.64559323e-01
2.1125         	6.64559318e-01
2.115          	6.64559312e-01
2.1175         	6.64559307e-01
2.12           	6.64559302e-01
2.1225         	6.64559297e-01
2.125          	6.64559292e-01
2.1275         	6.64559287e-01
2.13           	6.64559283e-01
2.1325         	6.64559278e-01
2.135          	6.64559273e-01
2.1375         	6.64559269e-01
2.14           	6.64559264e-01
2.1425         	6.64559259e-01
2.145          	6.64559254e-01
2.1475         	6.64559250e-01
2.15           	6.64559245e-01
2.1525         	6.64559240e-01
2.155          	6.64559235e-01
2.1575         	6.64559230e-01
2.16           	6.64559225e-01
2.1625         	6.64559220e-01
2.165          	6.64559215e-01
2.1675         	6.64559209e-01
2.17           	6.64559204e-01
2.1725         	6.64559199e-01
2.175          	6.64559193e-01
2.1775         	6.64559188e-01
2.18           	6.64559182e-01
2.1825         	6.64559177e-01
2.185          	6.64559171e-01
2.1875         	6.64559166e-01
2.19           	6.64559160e-01
2.1925         	6.64559155e-01
2.195          	6.64559149e-01
2.1975         	6.64559144e-01
2.2            	6.64559139e-01
2.2025         	6.64559133e-01
2.205          	6.64559128e-01
2.2075         	6.64559123e-01
2.21           	6.64559117e-01
2.2125         	6.64559112e-01
2.215          	6.64559107e-01
2.2175         	6.64559102e-01
2.22           	6.64559097e-01
2.2225         	6.64559092e-01
2.225          	6.64559087e-01
2.2275         	6.64559082e-01
2.23           	6.64559078e-01
2.2325         	6.64559073e-01
2.235          	6.64559068e-01
2.2375         	6.64559063e-01
2.24           	6.64559059e-01
2.2425         	6.64559054e-01
2.245          	6.64559049e-01
2.2475         	6.64559045e-01
2.25           	6.64559040e-01
2.2525         	6.64559035e-01
2.255          	6.64559030e-01
2.2575         	6.64559025e-01
2.26           	6.64559020e-01
2.2625         	6.64559015e-01
2.265          	6.64559010e-01
2.2675         	6.64559005e-01
2.27           	6.64559000e-01
2.2725         	6.64558995e-01
2.275          	6.64558990e-01
2.2775         	6.64558985e-01
2.28           	6.64558979e-01
2.2825         	6.64558974e-01
2.285          	6.64558969e-01
2.2875         	6.64558963e-01
2.29           	6.64558958e-01
2.2925         	6.64558953e-01
2.295          	6.64558947e-01
2.2975         	6.64558942e-01
2.3            	6.64558936e-01
2.3025         	6.64558931e-01
2.305          	6.64558926e-01
2.3075         	6.64558920e-01
2.31           	6.64558915e-01
2.3125         	6.64558910e-01
2.315          	6.64558905e-01
2.3175         	6.64558900e-01
2.32           	6.64558895e-01
2.3225         	6.64558890e-01
2.325          	6.64558885e-01
2.3275         	6.64558881e-01
2.33           	6.64558877e-01
2.3325         	6.64558873e-01
2.335          	6.64558869e-01
2.3375         	6.64558865e-01
2.34           	6.64558862e-01
2.3425         	6.64558859e-01
2.345          	6.64558856e-01
2.3475         	6.64558853e-01
2.35           	6.64558850e-01
2.3525         	6.64558847e-01
2.355          	6.64558845e-01
2.3575         	6.64558843e-01
2.36           	6.64558841e-01
2.3625         	6.64558839e-01
2.365          	6.64558837e-01
2.3675         	6.64558835e-01
2.37           	6.64558834e-01
2.3725         	6.64558832e-01
2.375          	6.64558831e-01
2.3775         	6.64558829e-01
2.38           	6.64558828e-01
2.3825         	6.64558827e-01
2.385          	6.64558825e-01
2.3875         	6.64558824e-01
2.39           	6.64558823e-01
2.3925         	6.64558822e-01
2.395          	6.64558821e-01
2.3975         	6.64558820e-01
2.4            	6.64558818e-01
2.4025         	6.64558817e-01
2.405          	6.64558816e-01
2.4075         	6.64558815e-01
2.41           	6.64558814e-01
2.4125         	6.64558813e-01
2.415          	6.64558812e-01
2.4175         	6.64558811e-01
2.42           	6.64558810e-01
2.4225         	6.64558808e-01
2.425          	6.64558807e-01
2.4275         	6.64558806e-01
2.43           	6.64558805e-01
2.4325         	6.64558804e-01
2.435          	6.64558803e-01
2.4375         	6.64558802e-01
2.44           	6.64558802e-01
2.4425         	6.64558801e-01
2.445          	6.64558800e-01
2.4475         	6.64558799e-01
2.45           	6.64558798e-01
2.4525         	6.64558797e-01
2.455          	6.64558796e-01
2.4575         	6.64558796e-01
2.46           	6.64558795e-01
2.4628571      	6.64558794e-01
2.4657143      	6.64558792e-01
2.4685714      	6.64558791e-01
2.4714286      	6.64558789e-01
2.4742857      	6.64558788e-01
2.4771429      	6.64558786e-01
2.48           	6.64558784e-01
2.4828571      	6.64558781e-01
2.4857143      	6.64558778e-01
2.4885714      	6.64558775e-01
2.4914286      	6.64558772e-01
2.4942857      	6.64558769e-01
2.4971429      	6.64558766e-01
2.5            	6.64558763e-01
2.5028571      	6.64558759e-01
2.5057143      	6.64558756e-01
2.5085714      	6.64558753e-01
2.5114286      	6.64558749e-01
2.5142857      	6.64558745e-01
2.5171429      	6.64558740e-01
2.52           	6.64558735e-01
2.5228571      	6.64558730e-01
2.5257143      	6.64558725e-01
2.5285714      	6.64558719e-01
2.5314286      	6.64558713e-01
2.5342857      	6.64558706e-01
2.5371429      	6.64558699e-01
2.54           	6.64558691e-01
2.5428571      	6.64558683e-01
2.5457143      	6.64558675e-01
2.5485714      	6.64558666e-01
2.5514286      	6.64558657e-01
2.5542857      	6.64558648e-01
2.5571429      	6.64558639e-01
2.56           	6.64558631e-01
2.5628571      	6.64558622e-01
2.5657143      	6.64558613e-01
2.5685714      	6.64558605e-01
2.5714286      	6.64558596e-01
2.5742857      	6.64558588e-01
2.5771429      	6.64558579e-01
2.58           	6.64558571e-01
2.5828571      	6.64558562e-01
2.5857143      	6.64558554e-01
2.5885714      	6.64558545e-01
2.5914286      	6.64558537e-01
2.5942857      	6.64558527e-01
2.5971429      	6.64558518e-01
2.6            	6.64558508e-01
2.6028571      	6.64558498e-01
2.6057143      	6.64558487e-01
2.6085714      	6.64558476e-01
2.6114286      	6.64558465e-01
2.6142857      	6.64558452e-01
2.6171429      	6.64558439e-01
2.62           	6.64558426e-01
2.6228571      	6.64558412e-01
2.6257143      	6.64558397e-01
2.6285714      	6.64558382e-01
2.6314286      	6.64558367e-01
2.6342857      	6.64558351e-01
2.6371429      	6.64558336e-01
2.64           	6.64558320e-01
2.6428571      	6.64558304e-01
2.6457143      	6.64558289e-01
2.6485714      	6.64558274e-01
2.6514286      	6.64558260e-01
2.6542857      	6.64558247e-01
2.6571429      	6.64558235e-01
2.66           	6.64558224e-01
2.6628571      	6.64558214e-01
2.6657143      	6.64558205e-01
2.6685714      	6.64558198e-01
2.6714286      	6.64558191e-01
2.6742857      	6.64558185e-01
2.6771429      	6.64558180e-01
2.68           	6.64558176e-01
2.6828571      	6.64558172e-01
2.6857143      	6.64558169e-01
2.6885714      	6.64558166e-01
2.6914286      	6.64558164e-01
2.6942857      	6.64558162e-01
2.6971429      	6.64558161e-01
2.7            	6.64558160e-01
2.7028571      	6.64558159e-01
2.7057143      	6.64558158e-01
2.7085714      	6.64558157e-01
2.7114286      	6.64558157e-01
2.7142857      	6.64558156e-01
2.7171429      	6.64558156e-01
2.72           	6.64558156e-01
2.7228571      	6.64558156e-01
2.7257143      	6.64558156e-01
2.7285714      	6.64558156e-01
2.7314286      	6.64558156e-01
2.7342857      	6.64558156e-01
2.7371429      	6.64558156e-01
2.74           	6.64558156e-01
2.7433333      	6.64558156e-01
2.7466667      	6.64558157e-01
2.75           	6.64558157e-01
2.7533333      	6.64558158e-01
2.7566667      	6.64558158e-01
2.76           	6.64558159e-01
2.7633333      	6.64558159e-01
2.7666667      	6.64558160e-01
2.77           	6.64558160e-01
2.7733333      	6.64558161e-01
2.7766667      	6.64558162e-01
2.78           	6.64558162e-01
2.7833333      	6.64558163e-01
2.7866667      	6.64558164e-01
2.79           	6.64558164e-01
2.7933333      	6.64558165e-01
2.7966667      	6.64558165e-01
2.8            	6.64558166e-01
2.8033333      	6.64558166e-01
2.8066667      	6.64558167e-01
2.81           	6.64558167e-01
2.8133333      	6.64558168e-01
2.8166667      	6.64558168e-01
2.82           	6.64558169e-01
2.8233333      	6.64558169e-01
2.8266667      	6.64558169e-01
2.83           	6.64558170e-01
2.8333333      	6.64558170e-01
2.8366667      	6.64558170e-01
2.84           	6.64558170e-01
2.8433333      	6.64558170e-01
2.8466667      	6.64558171e-01
2.85           	6.64558171e-01
2.8533333      	6.64558171e-01
2.8566667      	6.64558171e-01
2.86           	6.64558171e-01
2.8633333      	6.64558171e-01
2.8666667      	6.64558171e-01
2.87           	6.64558171e-01
2.8733333      	6.64558171e-01
2.8766667      	6.64558170e-01
2.88           	6.64558170e-01
2.8833333      	6.64558170e-01
2.8866667      	6.64558170e-01
2.89           	6.64558170e-01
2.8933333      	6.64558169e-01
2.8966667      	6.64558169e-01
2.9            	6.64558169e-01
2.9033333      	6.64558169e-01
2.9066667      	6.64558168e-01
2.91           	6.64558168e-01
2.9133333      	6.64558168e-01
2.9166667      	6.64558167e-01
2.92           	6.64558167e-01
2.9233333      	6.64558166e-01
2.9266667      	6.64558166e-01
2.93           	6.64558166e-01
2.9333333      	6.64558165e-01
2.9366667      	6.64558165e-01
2.94           	6.64558164e-01
2.9433333      	6.64558164e-01
2.9466667      	6.64558163e-01
2.95           	6.64558163e-01
2.9533333      	6.64558162e-01
2.9566667      	6.64558162e-01
2.96           	6.64558162e-01
2.9633333      	6.64558161e-01
2.9666667      	6.64558161e-01
2.97           	6.64558160e-01
2.9733333      	6.64558160e-01
2.9766667      	6.64558159e-01
2.98           	6.64558159e-01
2.9833333      	6.64558159e-01
2.9866667      	6.64558158e-01
2.99           	6.64558158e-01
2.9933333      	6.64558157e-01
2.9966667      	6.64558157e-01
3              	6.64558157e-01
3.0033333      	6.64558156e-01
3.0066667      	6.64558156e-01
3.01           	6.64558156e-01
3.0133333      	6.64558156e-01
3.0166667      	6.64558156e-01
3.02           	6.64558155e-01
3.0233333      	6.64558155e-01
3.0266667      	6.64558155e-01
3.03           	6.64558155e-01
3.0333333      	6.64558155e-01
3.0366667      	6.64558155e-01
3.04           	6.64558155e-01
3.0433333      	6.64558155e-01
3.0466667      	6.64558155e-01
3.05           	6.64558155e-01
3.0533333      	6.64558155e-01
3.0566667      	6.64558154e-01
3.06           	6.64558154e-01
3.0633333      	6.64558154e-01
3.0666667      	6.64558154e-01
3.07           	6.64558154e-01
3.0733333      	6.64558153e-01
3.0766667      	6.64558152e-01
3.08           	6.64558151e-01
3.0833333      	6.64558150e-01
3.0866667      	6.64558148e-01
3.09           	6.64558145e-01
3.0933333      	6.64558141e-01
3.0966667      	6.64558136e-01
3.1            	6.64558131e-01
3.1033333      	6.64558124e-01
3.1066667      	6.64558116e-01
3.11           	6.64558107e-01
3.1133333      	6.64558097e-01
3.1166667      	6.64558085e-01
3.12           	6.64558073e-01
3.1233333      	6.64558060e-01
3.1266667      	6.64558046e-01
3.13           	6.64558034e-01
3.1333333      	6.64558022e-01
3.1366667      	6.64558011e-01
3.14           	6.64558001e-01
3.1433333      	6.64557991e-01
3.1466667      	6.64557983e-01
3.15           	6.64557975e-01
3.1533333      	6.64557968e-01
3.1566667      	6.64557961e-01
3.16           	6.64557953e-01
3.1633333      	6.64557947e-01
3.1666667      	6.64557941e-01
3.17           	6.64557936e-01
3.1733333      	6.64557932e-01
3.1766667      	6.64557928e-01
3.18           	6.64557925e-01
3.1833333      	6.64557922e-01
3.1866667      	6.64557919e-01
3.19           	6.64557917e-01
3.1933333      	6.64557916e-01
3.1966667      	6.64557914e-01
3.2            	6.64557913e-01
3.2033333      	6.64557912e-01
3.2066667      	6.64557911e-01
3.21           	6.64557911e-01
3.2133333      	6.64557911e-01
3.2166667      	6.64557911e-01
3.22           	6.64557911e-01
3.2233333      	6.64557911e-01
3.2266667      	6.64557911e-01
3.23           	6.64557911e-01
3.2333333      	6.64557911e-01
3.2366667      	6.64557912e-01
3.24           	6.64557912e-01
3.2433333      	6.64557913e-01
3.2466667      	6.64557913e-01
3.25           	6.64557914e-01
3.2533333      	6.64557914e-01
3.2566667      	6.64557915e-01
3.26           	6.64557916e-01
3.2633333      	6.64557916e-01
3.2666667      	6.64557917e-01
3.27           	6.64557918e-01
3.2733333      	6.64557919e-01
3.2766667      	6.64557919e-01
3.28           	6.64557920e-01
3.2833333      	6.64557921e-01
3.2866667      	6.64557922e-01
3.29           	6.64557923e-01
3.2933333      	6.64557923e-01
3.2966667      	6.64557924e-01
3.3            	6.64557925e-01
3.3033333      	6.64557926e-01
3.3066667      	6.64557927e-01
3.31           	6.64557928e-01
3.3133333      	6.64557929e-01
3.3166667      	6.64557930e-01
3.32           	6.64557930e-01
3.3233333      	6.64557931e-01
3.3266667      	6.64557932e-01
3.33           	6.64557933e-01
3.3333333      	6.64557934e-01
3.3366667      	6.64557935e-01
3.34           	6.64557936e-01
3.3433333      	6.64557937e-01
3.3466667      	6.64557938e-01
3.35           	6.64557939e-01
3.3533333      	6.64557940e-01
3.3566667      	6.64557941e-01
3.36           	6.64557942e-01
3.3633333      	6.64557943e-01
3.3666667      	6.64557944e-01
3.37           	6.64557945e-01
3.3733333      	6.64557945e-01
3.3766667      	6.64557946e-01
3.38           	6.64557947e-01
3.3833333      	6.64557948e-01
3.3866667      	6.64557949e-01
3.39           	6.64557949e-01
3.3933333      	6.64557949e-01
3.3966667      	6.64557949e-01
3.4            	6.64557949e-01
3.4033333      	6.64557948e-01
3.4066667      	6.64557947e-01
3.41           	6.64557946e-01
3.4133333      	6.64557944e-01
3.4166667      	6.64557942e-01
3.42           	6.64557939e-01
3.4233333      	6.64557936e-01
3.4266667      	6.64557933e-01
3.43           	6.64557928e-01
3.4333333      	6.64557924e-01
3.4366667      	6.64557919e-01
3.44           	6.64557914e-01
3.4433333      	6.64557908e-01
3.4466667      	6.64557902e-01
3.45           	6.64557895e-01
3.4533333      	6.64557888e-01
3.4566667      	6.64557881e-01
3.46           	6.64557873e-01
3.4633333      	6.64557865e-01
3.4666667      	6.64557857e-01
3.47           	6.64557849e-01
3.4733333      	6.64557840e-01
3.4766667      	6.64557831e-01
3.48           	6.64557822e-01
3.4833333      	6.64557813e-01
3.4866667      	6.64557804e-01
3.49           	6.64557795e-01
3.4933333      	6.64557785e-01
3.4966667      	6.64557776e-01
3.5            	6.64557767e-01
3.5033333      	6.64557757e-01
3.5066667      	6.64557748e-01
3.51           	6.64557739e-01
3.5133333      	6.64557730e-01
3.5166667      	6.64557721e-01
3.52           	6.64557713e-01
3.5233333      	6.64557704e-01
3.5266667      	6.64557696e-01
3.53           	6.64557687e-01
3.5333333      	6.64557679e-01
3.5366667      	6.64557671e-01
3.54           	6.64557663e-01
3.5433333      	6.64557655e-01
3.5466667      	6.64557647e-01
3.55           	6.64557639e-01
3.5533333      	6.64557632e-01
3.5566667      	6.64557624e-01
3.56           	6.64557617e-01
3.5633333      	6.64557609e-01
3.5666667      	6.64557602e-01
3.57           	6.64557595e-01
3.5733333      	6.64557588e-01
3.5766667      	6.64557581e-01
3.58           	6.64557575e-01
3.5833333      	6.64557568e-01
3.5866667      	6.64557562e-01
3.59           	6.64557555e-01
3.5933333      	6.64557549e-01
3.5966667      	6.64557543e-01
3.6            	6.64557537e-01
3.6033333      	6.64557531e-01
3.6066667      	6.64557525e-01
3.61           	6.64557519e-01
3.6133333      	6.64557514e-01
3.6166667      	6.64557509e-01
3.62           	6.64557504e-01
3.6233333      	6.64557499e-01
3.6266667      	6.64557494e-01
3.63           	6.64557489e-01
3.6333333      	6.64557485e-01
3.6366667      	6.64557480e-01
3.64           	6.64557476e-01
3.6433333      	6.64557471e-01
3.6466667      	6.64557467e-01
3.65           	6.64557463e-01
3.6533333      	6.64557459e-01
3.6566667      	6.64557455e-01
3.66           	6.64557452e-01
3.6633333      	6.64557448e-01
3.6666667      	6.64557445e-01
3.67           	6.64557441e-01
3.6733333      	6.64557438e-01
3.6766667      	6.64557434e-01
3.68           	6.64557431e-01
3.6833333      	6.64557428e-01
3.6866667      	6.64557425e-01
3.69           	6.64557422e-01
3.6933333      	6.64557419e-01
3.6966667      	6.64557417e-01
3.7            	6.64557414e-01
3.7033333      	6.64557411e-01
3.7066667      	6.64557409e-01
3.71           	6.64557406e-01
3.7133333      	6.64557404e-01
3.7166667      	6.64557401e-01
3.72           	6.64557399e-01
3.7233333      	6.64557397e-01
3.7266667      	6.64557394e-01
3.73           	6.64557392e-01
3.7333333      	6.64557390e-01
3.7366667      	6.64557388e-01
3.74           	6.64557386e-01
3.7433333      	6.64557385e-01
3.7466667      	6.64557383e-01
3.75           	6.64557381e-01
3.7533333      	6.64557379e-01
3.7566667      	6.64557378e-01
3.76           	6.64557376e-01
3.7633333      	6.64557374e-01
3.7666667      	6.64557373e-01
3.77           	6.64557371e-01
3.7733333      	6.64557370e-01
3.7766667      	6.64557368e-01
3.78           	6.64557367e-01
3.7833333      	6.64557365e-01
3.7866667      	6.64557364e-01
3.79           	6.64557363e-01
3.7933333      	6.64557362e-01
3.7966667      	6.64557361e-01
3.8            	6.64557359e-01
3.8033333      	6.64557358e-01
3.8066667      	6.64557357e-01
3.81           	6.64557356e-01
3.8133333      	6.64557355e-01
3.8166667      	6.64557354e-01
3.82           	6.64557353e-01
3.8233333      	6.64557352e-01
3.8266667      	6.64557351e-01
3.83           	6.64557350e-01
3.8333333      	6.64557350e-01
3.8366667      	6.64557349e-01
3.84           	6.64557348e-01
3.8433333      	6.64557347e-01
3.8466667      	6.64557346e-01
3.85           	6.64557345e-01
3.8533333      	6.64557345e-01
3.8566667      	6.64557344e-01
3.86           	6.64557343e-01
3.8633333      	6.64557343e-01
3.8666667      	6.64557342e-01
3.87           	6.64557342e-01
3.8733333      	6.64557341e-01
3.8766667      	6.64557341e-01
3.88           	6.64557340e-01
3.8833333      	6.64557339e-01
3.8866667      	6.64557339e-01
3.89           	6.64557338e-01
3.8933333      	6.64557338e-01
3.8966667      	6.64557337e-01
3.9            	6.64557337e-01
3.9033333      	6.64557336e-01
3.9066667      	6.64557336e-01
3.91           	6.64557336e-01
3.9133333      	6.64557335e-01
3.9166667      	6.64557335e-01
3.92           	6.64557335e-01
3.9233333      	6.64557334e-01
3.9266667      	6.64557334e-01
3.93           	6.64557333e-01
3.9333333      	6.64557333e-01
3.9366667      	6.64557333e-01
3.94           	6.64557332e-01
3.9433333      	6.64557332e-01
3.9466667      	6.64557332e-01
3.95           	6.64557331e-01
3.9533333      	6.64557331e-01
3.9566667      	6.64557330e-01
3.96           	6.64557330e-01
3.9633333      	6.64557330e-01
3.9666667      	6.64557329e-01
3.97           	6.64557329e-01
3.9733333      	6.64557329e-01
3.9766667      	6.64557328e-01
3.98           	6.64557328e-01
3.9833333      	6.64557327e-01
3.9866667      	6.64557327e-01
3.99           	6.64557326e-01
3.9933333      	6.64557326e-01
3.9966667      	6.64557325e-01
4              	6.64557325e-01
4.0033333      	6.64557324e-01
4.0066667      	6.64557324e-01
4.01           	6.64557323e-01
4.0133333      	6.64557322e-01
4.0166667      	6.64557322e-01
4.02           	6.64557321e-01
4.0233333      	6.64557320e-01
4.0266667      	6.64557319e-01
4.03           	6.64557319e-01
4.0333333      	6.64557318e-01
4.0366667      	6.64557317e-01
4.04           	6.64557315e-01
4.0433333      	6.64557314e-01
4.0466667      	6.64557313e-01
4.05           	6.64557311e-01
4.0533333      	6.64557309e-01
4.0566667      	6.64557307e-01
4.06           	6.64557305e-01
4.0633333      	6.64557302e-01
4.0666667      	6.64557299e-01
4.07           	6.64557296e-01
4.0733333      	6.64557292e-01
4.0766667      	6.64557287e-01
4.08           	6.64557283e-01
4.0833333      	6.64557277e-01
4.0866667      	6.64557271e-01
4.09           	6.64557265e-01
4.0933333      	6.64557258e-01
4.0966667      	6.64557250e-01
4.1            	6.64557242e-01
4.1033333      	6.64557232e-01
4.1066667      	6.64557222e-01
4.11           	6.64557211e-01
4.1133333      	6.64557199e-01
4.1166667      	6.64557186e-01
4.12           	6.64557172e-01
4.1233333      	6.64557156e-01
4.1266667      	6.64557138e-01
4.13           	6.64557120e-01
4.1333333      	6.64557101e-01
4.1366667      	6.64557080e-01
4.14           	6.64557059e-01
4.1433333      	6.64557058e-01
4.1466667      	6.64557058e-01
4.15           	6.64557058e-01
4.1533333      	6.64557058e-01
4.1566667      	6.64557058e-01
4.16           	6.64557057e-01
4.1633333      	6.64557057e-01
4.1666667      	6.64557057e-01
4.17           	6.64557057e-01
4.1733333      	6.64557057e-01
4.1766667      	6.64557056e-01
4.18           	6.64557056e-01
4.1833333      	6.64557056e-01
4.1866667      	6.64557056e-01
4.19           	6.64557056e-01
4.1933333      	6.64557055e-01
4.1966667      	6.64557034e-01
4.2            	6.64557013e-01
4.2033333      	6.64556993e-01
4.2066667      	6.64556975e-01
4.21           	6.64556958e-01
4.2133333      	6.64556942e-01
4.2166667      	6.64556927e-01
4.22           	6.64556913e-01
4.2233333      	6.64556900e-01
4.2266667      	6.64556889e-01
4.23           	6.64556878e-01
4.2333333      	6.64556868e-01
4.2366667      	6.64556859e-01
4.24           	6.64556851e-01
4.2433333      	6.64556844e-01
4.2466667      	6.64556837e-01
4.25           	6.64556832e-01
4.2533333      	6.64556826e-01
4.2566667      	6.64556821e-01
4.26           	6.64556817e-01
4.2633333      	6.64556813e-01
4.2666667      	6.64556810e-01
4.27           	6.64556807e-01
4.2733333      	6.64556804e-01
4.2766667      	6.64556802e-01
4.28           	6.64556800e-01
4.2833333      	6.64556799e-01
4.2866667      	6.64556797e-01
4.29           	6.64556796e-01
4.2933333      	6.64556794e-01
4.2966667      	6.64556793e-01
4.3            	6.64556792e-01
4.3033333      	6.64556791e-01
4.3066667      	6.64556790e-01
4.31           	6.64556789e-01
4.3133333      	6.64556788e-01
4.3166667      	6.64556787e-01
4.32           	6.64556786e-01
4.3233333      	6.64556785e-01
4.3266667      	6.64556784e-01
4.33           	6.64556783e-01
4.3333333      	6.64556781e-01
4.3366667      	6.64556780e-01
4.34           	6.64556779e-01
4.3433333      	6.64556778e-01
4.3466667      	6.64556777e-01
4.35           	6.64556776e-01
4.3533333      	6.64556774e-01
4.3566667      	6.64556773e-01
4.36           	6.64556772e-01
4.3633333      	6.64556770e-01
4.3666667      	6.64556769e-01
4.37           	6.64556768e-01
4.3733333      	6.64556766e-01
4.3766667      	6.64556765e-01
4.38           	6.64556763e-01
4.3833333      	6.64556762e-01
4.3866667      	6.64556760e-01
4.39           	6.64556759e-01
4.3933333      	6.64556757e-01
4.3966667      	6.64556755e-01
4.4            	6.64556754e-01
4.4033333      	6.64556752e-01
4.4066667      	6.64556750e-01
4.41           	6.64556749e-01
4.4133333      	6.64556747e-01
4.4166667      	6.64556745e-01
4.42           	6.64556743e-01
4.4233333      	6.64556742e-01
4.4266667      	6.64556740e-01
4.43           	6.64556738e-01
4.4333333      	6.64556736e-01
4.4366667      	6.64556734e-01
4.44           	6.64556732e-01
4.4433333      	6.64556730e-01
4.4466667      	6.64556729e-01
4.45           	6.64556727e-01
4.4533333      	6.64556725e-01
4.4566667      	6.64556723e-01
4.46           	6.64556721e-01
4.4633333      	6.64556719e-01
4.4666667      	6.64556717e-01
4.47           	6.64556714e-01
4.4733333      	6.64556712e-01
4.4766667      	6.64556710e-01
4.48           	6.64556708e-01
4.4833333      	6.64556706e-01
4.4866667      	6.64556704e-01
4.49           	6.64556701e-01
4.4933333      	6.64556699e-01
4.4966667      	6.64556697e-01
4.5            	6.64556695e-01
4.5033333      	6.64556692e-01
4.5066667      	6.64556690e-01
4.51           	6.64556688e-01
4.5133333      	6.64556685e-01
4.5166667      	6.64556683e-01
4.52           	6.64556681e-01
4.5233333      	6.64556678e-01
4.5266667      	6.64556676e-01
4.53           	6.64556673e-01
4.5333333      	6.64556671e-01
4.5366667      	6.64556668e-01
4.54           	6.64556665e-01
4.5433333      	6.64556663e-01
4.5466667      	6.64556660e-01
4.55           	6.64556658e-01
4.5533333      	6.64556655e-01
4.5566667      	6.64556652e-01
4.56           	6.64556650e-01
4.5633333      	6.64556647e-01
4.5666667      	6.64556644e-01
4.57           	6.64556642e-01
4.5733333      	6.64556639e-01
4.5766667      	6.64556636e-01
4.58           	6.64556633e-01
4.5833333      	6.64556630e-01
4.5866667      	6.64556627e-01
4.59           	6.64556625e-01
4.5933333      	6.64556622e-01
4.5966667      	6.64556619e-01
4.6            	6.64556616e-01
4.6033333      	6.64556613e-01
4.6066667      	6.64556610e-01
4.61           	6.64556607e-01
4.6133333      	6.64556604e-01
4.6166667      	6.64556601e-01
4.62           	6.64556598e-01
4.6233333      	6.64556595e-01
4.6266667      	6.64556592e-01
4.63           	6.64556589e-01
4.6333333      	6.64556586e-01
4.6366667      	6.64556582e-01
4.64           	6.64556579e-01
4.6433333      	6.64556576e-01
4.6466667      	6.64556573e-01
4.65           	6.64556569e-01
4.6533333      	6.64556566e-01
4.6566667      	6.64556562e-01
4.66           	6.64556559e-01
4.6633333      	6.64556556e-01
4.6666667      	6.64556553e-01
4.67           	6.64556549e-01
4.6733333      	6.64556546e-01
4.6766667      	6.64556543e-01
4.68           	6.64556539e-01
4.6833333      	6.64556535e-01
4.6866667      	6.64556532e-01
4.69           	6.64556528e-01
4.6933333      	6.64556524e-01
4.6966667      	6.64556520e-01
4.7            	6.64556516e-01
4.7033333      	6.64556512e-01
4.7066667      	6.64556507e-01
4.71           	6.64556502e-01
4.7133333      	6.64556497e-01
4.7166667      	6.64556491e-01
4.72           	6.64556484e-01
4.7233333      	6.64556477e-01
4.7266667      	6.64556469e-01
4.73           	6.64556460e-01
4.7333333      	6.64556450e-01
4.7366667      	6.64556439e-01
4.74           	6.64556427e-01
4.7433333      	6.64556412e-01
4.7466667      	6.64556395e-01
4.75           	6.64556375e-01
4.7533333      	6.64556375e-01
4.7566667      	6.64556375e-01
4.76           	6.64556375e-01
4.764          	6.64556374e-01
4.768          	6.64556374e-01
4.772          	6.64556373e-01
4.776          	6.64556373e-01
4.78           	6.64556372e-01
4.784          	6.64556371e-01
4.788          	6.64556371e-01
4.792          	6.64556370e-01
4.796          	6.64556369e-01
4.8            	6.64556368e-01
4.804          	6.64556367e-01
4.808          	6.64556366e-01
4.812          	6.64556365e-01
4.816          	6.64556364e-01
4.82           	6.64556362e-01
4.824          	6.64556361e-01
4.828          	6.64556360e-01
4.832          	6.64556359e-01
4.836          	6.64556357e-01
4.84           	6.64556356e-01
4.844          	6.64556355e-01
4.848          	6.64556354e-01
4.852          	6.64556353e-01
4.856          	6.64556352e-01
4.86           	6.64556351e-01
4.864          	6.64556350e-01
4.868          	6.64556349e-01
4.872          	6.64556348e-01
4.876          	6.64556348e-01
4.88           	6.64556347e-01
4.884          	6.64556346e-01
4.888          	6.64556346e-01
4.892          	6.64556345e-01
4.896          	6.64556345e-01
4.9            	6.64556344e-01
4.904          	6.64556344e-01
4.908          	6.64556344e-01
4.912          	6.64556343e-01
4.916          	6.64556343e-01
4.92           	6.64556343e-01
4.924          	6.64556342e-01
4.928          	6.64556342e-01
4.932          	6.64556342e-01
4.936          	6.64556341e-01
4.94           	6.64556341e-01
4.944          	6.64556341e-01
4.948          	6.64556340e-01
4.952          	6.64556340e-01
4.956          	6.64556340e-01
4.96           	6.64556339e-01
4.964          	6.64556339e-01
4.968          	6.64556339e-01
4.972          	6.64556338e-01
4.976          	6.64556338e-01
4.98           	6.64556338e-01
4.984          	6.64556337e-01
4.988          	6.64556337e-01
4.992          	6.64556337e-01
4.996          	6.64556336e-01
5              	6.64556336e-01
5.004          	6.64556336e-01
5.008          	6.64556335e-01
5.012          	6.64556335e-01
5.016          	6.64556335e-01
